scenario_id,strategy_id,scenario,seed,num_disks,num_stripes,k,m,shard_size_bytes,migrated_shards,migrated_bytes,full_disk_bytes,cost_ratio,full_disk_cost_multiplier,stripe_level_migrated_stripes,stripe_level_migrated_shards,stripe_level_bytes,stripe_level_cost_ratio,pre_slowdown_migrations,migration_true_positives,migration_false_positives,migration_false_negatives
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5863
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5900
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,37,222,909312,0.037,0,124,0,5669
stress_20pct,threshold_d4_a005,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,63,258048,24576000,0.0105,95.238095,19,114,466944,0.019,0,63,0,5777
stress_20pct,threshold_d6_a005,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,43,176128,24576000,0.007167,139.534884,13,78,319488,0.013,0,43,0,5818
stress_20pct,threshold_d8_a005,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,33,135168,24576000,0.0055,181.818182,10,60,245760,0.01,0,33,0,5836
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,143,585728,24576000,0.023833,41.958042,43,258,1056768,0.043,0,139,0,5614
stress_20pct,threshold_d4_a010,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,77,315392,24576000,0.012833,77.922078,21,126,516096,0.021,0,76,0,5754
stress_20pct,threshold_d6_a010,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,47,192512,24576000,0.007833,127.659574,14,84,344064,0.014,0,46,0,5807
stress_20pct,threshold_d8_a010,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,34,139264,24576000,0.005667,176.470588,10,60,245760,0.01,0,34,0,5828
stress_20pct,evidence_w2_d4,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,74,303104,24576000,0.012333,81.081081,21,126,516096,0.021,0,73,0,5754
