case_id,sensitivity_axis,sensitivity_value,slowdown_scale,scenario,num_disks,seed,num_reads,num_stripes,zipf_s,num_windows,window_size,policy,timeout_ms,p50_ms,p95_ms,p99_ms,p99_improvement_pct,post_onset_p95_auc_ms,post_onset_p99_auc_ms,issued_shard_reads,bandwidth_overhead_pct,parity_reads,pre_slowdown_parity_reads,recovery_parity_reads,proactive_or_degraded_reads,decode_count,migration_triggers,migration_true_positives,migration_false_positives,migration_false_negatives,first_detection_latency_reads,first_mitigation_latency_reads,recovery_regret_reads,post_warmup_windowed_p99_ms,severe_window_p99_ms,read_bypass_eligible_events,read_bypass_triggered_events,read_bypass_coverage_pct
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,63,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,48.9,2.8,7.0,5000000,25.0,1000000,150000,5988,1000000,800490,0,-1,-1,-1,-1,4,16463,15.8,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,63,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.3,22.3,27.7,11.0,66.0,4176726,4.4,176726,24322,5186,176726,16908,0,-1,-1,-1,4,20,10584,23.1,25.4,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,63,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.4,0.9,3.4,4013230,0.3,13230,0,3888,13230,12901,4,4,0,577,2246,2246,7735,18.9,18.9,11993,10744,89.6
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,64,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.3,31.3,0.0,11.9,323.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.7,64.2,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,64,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,49.6,2.7,6.9,5000000,25.0,1000000,150000,5945,1000000,799954,0,-1,-1,-1,-1,39,16349,15.8,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,64,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.3,22.3,28.8,11.1,67.5,4177207,4.4,177207,24460,5092,177207,17062,0,-1,-1,-1,39,39,10524,23.2,25.4,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,64,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,39.3,0.9,4.0,4013149,0.3,13149,0,3859,13149,12797,4,4,0,593,685,685,7730,18.9,18.9,11949,10652,89.1
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,65,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.4,31.1,0.0,12.2,324.1,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.8,63.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,65,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,49.3,3.0,7.3,5000000,25.0,1000000,150000,5956,1000000,799819,0,-1,-1,-1,-1,40,16372,15.8,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,65,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.3,28.3,11.4,67.4,4177513,4.4,177513,24141,5119,177513,17077,0,-1,-1,-1,40,40,10527,23.4,25.3,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,65,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.9,1.2,4.8,4012905,0.3,12905,0,3865,12905,12588,4,4,0,575,326,326,7696,18.9,18.9,11746,10474,89.2
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,66,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.4,31.4,0.0,12.0,325.8,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.8,63.9,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,66,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,49.8,2.4,6.7,5000000,25.0,1000000,150000,6000,1000000,800010,0,-1,-1,-1,-1,24,16478,15.8,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,66,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.4,28.6,11.2,68.1,4177423,4.4,177423,24535,5140,177423,17197,0,-1,-1,-1,24,24,10566,23.2,25.4,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,66,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,39.5,1.0,4.8,4013435,0.3,13435,0,3955,13435,13112,4,4,0,600,303,303,7811,19.0,18.9,12194,10838,88.9
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,67,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.3,30.9,0.0,12.2,321.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.6,63.7,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,67,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.7,49.0,2.6,6.8,5000000,25.0,1000000,150000,6129,1000000,799961,0,-1,-1,-1,-1,0,16717,15.8,15.7,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,67,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.3,27.8,11.3,66.5,4176997,4.4,176997,24256,5207,176997,16910,0,-1,-1,-1,0,0,10665,23.2,25.3,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,67,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.5,1.3,4.4,4012719,0.3,12719,0,3961,12719,12399,4,4,0,571,243,243,7696,19.0,18.9,11598,10268,88.5
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,68,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.3,30.7,0.0,12.2,322.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.5,63.9,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,68,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,48.6,3.0,7.3,5000000,25.0,1000000,150000,6074,1000000,800717,0,-1,-1,-1,-1,48,16481,15.8,15.7,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,68,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.3,27.5,11.5,67.1,4176911,4.4,176911,24112,5213,176911,16862,0,-1,-1,-1,23,48,10580,23.2,25.3,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,68,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.1,1.3,5.4,4013196,0.3,13196,0,3947,13196,12846,4,4,0,579,842,842,7760,18.9,18.9,12050,10685,88.7
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,69,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.3,31.0,0.0,12.6,326.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.8,64.2,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,69,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,49.2,3.1,7.2,5000000,25.0,1000000,150000,6026,1000000,800038,0,-1,-1,-1,-1,42,16374,15.8,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,69,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.3,28.2,11.7,67.7,4176287,4.4,176287,24128,5167,176287,17119,0,-1,-1,-1,42,70,10534,23.2,25.3,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,69,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.7,1.5,4.9,4013233,0.3,13233,0,3916,13233,12931,4,4,0,599,2668,2668,7706,18.9,18.9,12194,10792,88.5
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,70,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.3,31.0,0.0,12.0,325.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.5,64.6,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,70,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.7,49.1,2.8,6.6,5000000,25.0,1000000,150000,5867,1000000,798980,0,-1,-1,-1,-1,75,16254,15.7,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,70,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.2,28.3,11.3,65.5,4176331,4.4,176331,24095,5024,176331,16960,0,-1,-1,-1,75,75,10441,23.0,25.4,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,70,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,38.7,1.2,3.4,4013213,0.3,13213,0,3818,13213,12877,4,4,0,575,682,1221,7693,18.9,18.8,11941,10610,88.9
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,71,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.5,17.3,30.4,0.0,11.7,320.7,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,27.4,63.2,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,71,1000000,5000,1.0,20,50000,late_binding,15.0,10.7,14.1,15.8,48.2,2.7,6.4,5000000,25.0,1000000,150000,5926,1000000,800298,0,-1,-1,-1,-1,120,16448,15.7,15.8,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,71,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.5,17.3,22.2,27.1,10.9,66.4,4176920,4.4,176920,24431,5092,176920,16847,0,-1,-1,-1,120,120,10485,23.1,25.3,-1,-1,-1.0
slow_ratio_2pct,slow_ratio,2pct,1,dynamic_sensitivity_100d_2pct_hdd,100,71,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,16.9,19.0,37.6,1.0,4.7,4012791,0.3,12791,0,3843,12791,12479,4,4,0,581,1795,1795,7648,18.9,18.8,11784,10411,88.3
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,42,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.8,0.0,14.6,401.6,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,73.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,42,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.6,31.2,10.6,262.0,5000000,25.0,1000000,150000,6389,1000000,797433,0,-1,-1,-1,-1,12,18898,22.3,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,42,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.0,24.5,14.2,242.6,4178129,4.5,178129,24130,5220,178129,18954,0,-1,-1,-1,12,94,9434,25.5,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,42,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,38.3,8.4,203.7,4013691,0.3,13691,0,3754,13691,12566,6,6,0,1133,770,770,6335,23.9,47.6,12997,10290,79.2
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.7,0.0,13.7,397.5,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,73.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.9,30.2,10.3,262.3,5000000,25.0,1000000,150000,6447,1000000,797378,0,-1,-1,-1,-1,119,18875,22.7,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.1,23.9,13.3,242.5,4178582,4.5,178582,24335,5232,178582,18826,0,-1,-1,-1,119,119,9330,25.9,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,43,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.3,37.6,7.7,205.7,4013584,0.3,13584,0,3784,13584,12461,6,6,0,1197,1819,1819,6528,24.3,47.1,12873,10042,78.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,36.1,0.0,14.4,400.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.3,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.9,30.9,10.2,263.7,5000000,25.0,1000000,150000,6334,1000000,797350,0,-1,-1,-1,-1,56,18892,22.7,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.2,24.7,14.0,242.7,4178597,4.5,178597,24274,5171,178597,18965,0,-1,-1,-1,56,58,9370,25.9,52.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,44,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.2,38.5,8.1,206.0,4013995,0.3,13995,0,3718,13995,12864,6,5,0,1148,764,764,6525,23.7,47.8,13033,10531,80.8
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,45,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.9,0.0,14.1,399.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,45,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.5,31.9,10.7,258.8,5000000,25.0,1000000,150000,6633,1000000,797465,0,-1,-1,-1,-1,19,18906,22.6,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,45,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.0,24.8,13.8,239.0,4178232,4.5,178232,24045,5422,178232,18984,0,-1,-1,-1,19,19,9554,25.7,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,45,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,38.4,7.8,202.9,4013719,0.3,13719,0,3910,13719,12625,6,6,0,1206,460,481,6502,24.1,47.2,12971,10211,78.7
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.8,0.0,14.1,400.0,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.3,72.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.7,31.0,10.4,262.1,5000000,25.0,1000000,150000,6309,1000000,797108,0,-1,-1,-1,-1,10,18958,22.5,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.2,24.2,13.8,241.9,4178712,4.5,178712,24428,5112,178712,19013,0,-1,-1,-1,10,10,9402,25.9,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,46,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.3,37.9,7.9,204.1,4013807,0.3,13807,0,3637,13807,12701,6,6,0,1152,2023,2023,6371,23.9,47.3,13011,10431,80.2
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.5,0.0,14.5,400.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.5,31.1,10.2,261.3,5000000,25.0,1000000,150000,6500,1000000,797327,0,-1,-1,-1,-1,9,18978,22.3,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.0,24.0,14.0,241.5,4177894,4.4,177894,24012,5301,177894,18950,0,-1,-1,-1,9,9,9410,25.8,51.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,47,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.2,37.5,8.3,203.6,4013624,0.3,13624,0,3757,13624,12485,6,6,0,1164,1632,1632,6461,23.8,47.5,12915,10121,78.4
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.5,0.0,14.0,397.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.4,31.5,10.3,259.0,5000000,25.0,1000000,150000,6440,1000000,797461,0,-1,-1,-1,-1,19,18769,22.8,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.8,24.5,13.4,239.3,4178584,4.5,178584,24350,5313,178584,18909,0,-1,-1,-1,19,19,9368,25.7,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,48,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,21.8,38.5,7.7,197.9,4013700,0.3,13700,0,3778,13700,12614,6,6,0,1151,1543,1543,6388,23.1,47.1,12801,10252,80.1
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,36.3,0.0,14.5,400.9,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.8,31.6,10.5,262.4,5000000,25.0,1000000,150000,6354,1000000,797302,0,-1,-1,-1,-1,13,18963,22.7,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.1,25.3,14.1,242.4,4178177,4.5,178177,24215,5218,178177,19305,0,-1,-1,-1,13,32,9419,25.8,51.9,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,49,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.4,38.1,8.3,205.9,4014114,0.4,14114,0,3856,14114,12898,6,6,0,1194,2837,2837,6637,24.7,47.4,13176,10459,79.4
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,34.9,0.0,13.4,394.4,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.2,71.8,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.1,30.9,10.2,260.0,5000000,25.0,1000000,150000,6364,1000000,798041,0,-1,-1,-1,-1,2,18805,22.8,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.7,23.5,13.0,240.0,4178515,4.5,178515,24316,5198,178515,18633,0,-1,-1,-1,2,51,9268,25.5,51.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,50,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,21.9,37.3,7.5,200.7,4013569,0.3,13569,0,3845,13569,12396,6,6,0,1164,101,101,6506,24.0,47.5,12651,9928,78.5
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.8,0.0,14.2,401.2,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,73.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.5,24.5,31.5,10.2,260.4,5000000,25.0,1000000,150000,6472,1000000,797934,0,-1,-1,-1,-1,6,18872,22.8,51.4,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,27.1,24.4,13.7,241.5,4178916,4.5,178916,24297,5246,178916,18952,0,-1,-1,-1,6,6,9279,25.8,51.4,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,51,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.4,37.4,8.1,208.1,4013672,0.3,13672,0,3794,13672,12482,6,6,0,1188,2302,2302,6459,23.9,48.1,13081,10149,77.6
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.0,0.0,14.0,397.8,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.4,72.3,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.3,30.6,10.2,261.6,5000000,25.0,1000000,150000,6321,1000000,797846,0,-1,-1,-1,-1,21,18776,22.8,51.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.8,23.5,13.6,241.1,4178427,4.5,178427,24278,5157,178427,18682,0,-1,-1,-1,21,21,9266,25.7,51.6,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,52,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.1,36.8,8.0,206.7,4013594,0.3,13594,0,3678,13594,12446,6,6,0,1188,759,759,6358,24.6,47.5,12951,10132,78.2
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.1,0.0,13.9,396.3,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.0,72.0,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,1.0,20,50000,late_binding,15.0,10.8,14.4,24.4,30.6,9.8,260.5,5000000,25.0,1000000,150000,6350,1000000,797493,0,-1,-1,-1,-1,1,18772,22.6,51.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,1.0,20,50000,timeout_degraded_read,15.0,12.6,17.4,26.9,23.5,13.4,239.8,4178512,4.5,178512,24278,5153,178512,18612,0,-1,-1,-1,1,1,9174,25.8,51.5,-1,-1,-1.0
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,53,1000000,5000,1.0,20,50000,health_ec,15.0,12.5,17.2,22.0,37.3,7.7,199.3,4013689,0.3,13689,0,3797,13689,12530,6,6,0,1152,1639,1639,6487,23.6,47.2,12813,10195,79.6
slow_ratio_4pct_base,slow_ratio,4pct,1,dynamic_sensitivity_100d_4pct_hdd,100,54,1000000,5000,1.0,20,50000,vanilla_ec,15.0,12.6,17.4,35.7,0.0,14.0,399.1,4000000,0.0,0,0,0,0,0,0,-1,-1,-1,-1,-1,0,31.5,72.6,-1,-1,-1.0
