scenario_id,strategy_id,scenario,seed,num_disks,num_stripes,k,m,shard_size_bytes,migrated_shards,migrated_bytes,full_disk_bytes,cost_ratio,full_disk_cost_multiplier,stripe_level_migrated_stripes,stripe_level_migrated_shards,stripe_level_bytes,stripe_level_cost_ratio,pre_slowdown_migrations,migration_true_positives,migration_false_positives,migration_false_negatives
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,51,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,40,0,1150
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,52,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1199
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,52,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1210
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,52,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,43,0,1135
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,52,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,39,0,1141
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,53,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1193
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,53,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1203
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,53,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1129
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,53,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,42,0,1133
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,54,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1210
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,54,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1221
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,54,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1148
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,54,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,39,0,1155
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,55,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1208
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,55,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1218
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,55,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,37,0,1146
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,55,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,40,0,1150
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,56,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1220
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,56,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1230
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,56,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1156
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,56,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,39,0,1163
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,57,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1227
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,57,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1237
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,57,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,41,0,1164
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,57,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,41,0,1170
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,58,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1228
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,58,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1238
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,58,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,41,0,1165
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,58,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,42,0,1171
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,59,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1211
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,59,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1221
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,59,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,43,0,1147
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,59,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,39,0,1156
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,60,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1207
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,60,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1217
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,60,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1144
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,60,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,40,0,1150
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,61,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1202
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,61,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1213
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,61,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1141
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,61,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,40,0,1147
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,62,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1214
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,62,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1225
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,62,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1151
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,62,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,39,0,1158
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,63,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1228
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,63,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1238
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,63,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1164
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,63,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,42,0,1171
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,64,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1243
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,64,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1253
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,64,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1181
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,64,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,41,0,1186
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,65,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1221
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,65,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1231
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,65,100,5000,4,2,4096,43,176128,4915200,0.035833,27.906977,16,96,393216,0.08,0,41,0,1159
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,65,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,40,0,1165
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,66,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1231
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,66,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1241
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,66,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,41,0,1168
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,66,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,41,0,1174
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,67,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1202
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,67,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1212
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,67,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,43,0,1138
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,67,100,5000,4,2,4096,40,163840,4915200,0.033333,30,15,90,368640,0.075,0,37,0,1148
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,68,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1214
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,68,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1224
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,68,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1150
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,68,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,40,0,1158
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,69,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1204
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,69,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1214
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,69,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1139
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,69,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,39,0,1148
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,70,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1198
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,70,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1208
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,70,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,42,0,1135
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,70,100,5000,4,2,4096,42,172032,4915200,0.035,28.571429,16,96,393216,0.08,0,40,0,1142
overlap_4pct,t28_default,dynamic_overlap_100d_4pct_hdd,71,100,5000,4,2,4096,6,24576,4915200,0.005,200,2,12,49152,0.01,0,6,0,1216
overlap_4pct,migration_disabled,dynamic_overlap_100d_4pct_hdd,71,100,5000,4,2,4096,0,0,4915200,0,inf,0,0,0,0,0,0,0,1226
overlap_4pct,threshold_d2_a010,dynamic_overlap_100d_4pct_hdd,71,100,5000,4,2,4096,44,180224,4915200,0.036667,27.272727,16,96,393216,0.08,0,43,0,1153
overlap_4pct,threshold_d2_a005,dynamic_overlap_100d_4pct_hdd,71,100,5000,4,2,4096,41,167936,4915200,0.034167,29.268293,16,96,393216,0.08,0,40,0,1160
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5888
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5922
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,142,581632,24576000,0.023667,42.253521,42,252,1032192,0.042,0,139,0,5631
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,42,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,36,216,884736,0.036,0,120,0,5686
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5863
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5900
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,143,585728,24576000,0.023833,41.958042,43,258,1056768,0.043,0,139,0,5614
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,43,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,37,222,909312,0.037,0,124,0,5669
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,44,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,19,0,5828
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,44,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5864
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,44,100,5000,4,2,4096,146,598016,24576000,0.024333,41.09589,42,252,1032192,0.042,0,142,0,5576
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,44,100,5000,4,2,4096,129,528384,24576000,0.0215,46.511628,40,240,983040,0.04,0,127,0,5614
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,45,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,6032
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,45,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,6066
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,45,100,5000,4,2,4096,141,577536,24576000,0.0235,42.553191,42,252,1032192,0.042,0,134,0,5793
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,45,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,36,216,884736,0.036,0,124,0,5829
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,46,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5931
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,46,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5968
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,46,100,5000,4,2,4096,149,610304,24576000,0.024833,40.268456,43,258,1056768,0.043,0,142,0,5685
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,46,100,5000,4,2,4096,126,516096,24576000,0.021,47.619048,37,222,909312,0.037,0,121,0,5728
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,47,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5933
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,47,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5966
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,47,100,5000,4,2,4096,150,614400,24576000,0.025,40,43,258,1056768,0.043,0,145,0,5678
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,47,100,5000,4,2,4096,124,507904,24576000,0.020667,48.387097,37,222,909312,0.037,0,121,0,5731
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,48,100,5000,4,2,4096,22,90112,24576000,0.003667,272.727273,6,36,147456,0.006,0,21,0,5941
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,48,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5978
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,48,100,5000,4,2,4096,148,606208,24576000,0.024667,40.540541,40,240,983040,0.04,0,134,0,5710
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,48,100,5000,4,2,4096,135,552960,24576000,0.0225,44.444444,38,228,933888,0.038,0,131,0,5740
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,49,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5926
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,49,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5962
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,49,100,5000,4,2,4096,147,602112,24576000,0.0245,40.816327,44,264,1081344,0.044,0,139,0,5682
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,49,100,5000,4,2,4096,128,524288,24576000,0.021333,46.875,39,234,958464,0.039,0,124,0,5713
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,50,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5965
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,50,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,6000
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,50,100,5000,4,2,4096,144,589824,24576000,0.024,41.666667,42,252,1032192,0.042,0,138,0,5722
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,50,100,5000,4,2,4096,122,499712,24576000,0.020333,49.180328,37,222,909312,0.037,0,120,0,5763
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,51,100,5000,4,2,4096,23,94208,24576000,0.003833,260.869565,6,36,147456,0.006,0,23,0,5766
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,51,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5802
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,51,100,5000,4,2,4096,146,598016,24576000,0.024333,41.09589,41,246,1007616,0.041,0,140,0,5511
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,51,100,5000,4,2,4096,131,536576,24576000,0.021833,45.801527,39,234,958464,0.039,0,128,0,5555
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,52,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5856
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,52,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5892
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,52,100,5000,4,2,4096,151,618496,24576000,0.025167,39.735099,43,258,1056768,0.043,0,146,0,5598
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,52,100,5000,4,2,4096,132,540672,24576000,0.022,45.454545,38,228,933888,0.038,0,131,0,5642
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,53,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5811
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,53,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5846
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,53,100,5000,4,2,4096,150,614400,24576000,0.025,40,42,252,1032192,0.042,0,146,0,5564
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,53,100,5000,4,2,4096,133,544768,24576000,0.022167,45.112782,39,234,958464,0.039,0,130,0,5599
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,54,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5834
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,54,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5868
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,54,100,5000,4,2,4096,146,598016,24576000,0.024333,41.09589,42,252,1032192,0.042,0,144,0,5578
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,54,100,5000,4,2,4096,130,532480,24576000,0.021667,46.153846,37,222,909312,0.037,0,127,0,5623
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,55,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5862
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,55,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5896
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,55,100,5000,4,2,4096,147,602112,24576000,0.0245,40.816327,43,258,1056768,0.043,0,142,0,5613
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,55,100,5000,4,2,4096,121,495616,24576000,0.020167,49.586777,39,234,958464,0.039,0,118,0,5668
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,56,100,5000,4,2,4096,22,90112,24576000,0.003667,272.727273,6,36,147456,0.006,0,22,0,5902
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,56,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5936
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,56,100,5000,4,2,4096,150,614400,24576000,0.025,40,45,270,1105920,0.045,0,148,0,5647
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,56,100,5000,4,2,4096,130,532480,24576000,0.021667,46.153846,38,228,933888,0.038,0,128,0,5697
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,57,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5842
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,57,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5878
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,57,100,5000,4,2,4096,151,618496,24576000,0.025167,39.735099,45,270,1105920,0.045,0,146,0,5590
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,57,100,5000,4,2,4096,126,516096,24576000,0.021,47.619048,38,228,933888,0.038,0,121,0,5630
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,58,100,5000,4,2,4096,20,81920,24576000,0.003333,300,6,36,147456,0.006,0,20,0,5913
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,58,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5948
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,58,100,5000,4,2,4096,145,593920,24576000,0.024167,41.37931,44,264,1081344,0.044,0,144,0,5667
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,58,100,5000,4,2,4096,131,536576,24576000,0.021833,45.801527,37,222,909312,0.037,0,129,0,5705
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,59,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5880
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,59,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5918
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,59,100,5000,4,2,4096,143,585728,24576000,0.023833,41.958042,41,246,1007616,0.041,0,136,0,5640
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,59,100,5000,4,2,4096,128,524288,24576000,0.021333,46.875,37,222,909312,0.037,0,122,0,5682
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,60,100,5000,4,2,4096,24,98304,24576000,0.004,250,6,36,147456,0.006,0,24,0,5623
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,60,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5658
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,60,100,5000,4,2,4096,148,606208,24576000,0.024667,40.540541,43,258,1056768,0.043,0,144,0,5370
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,60,100,5000,4,2,4096,128,524288,24576000,0.021333,46.875,38,228,933888,0.038,0,126,0,5425
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,61,100,5000,4,2,4096,23,94208,24576000,0.003833,260.869565,6,36,147456,0.006,0,23,0,5802
stress_20pct,migration_disabled,dynamic_stress_100d_20pct_hdd,61,100,5000,4,2,4096,0,0,24576000,0,inf,0,0,0,0,0,0,0,5838
stress_20pct,threshold_d2_a010,dynamic_stress_100d_20pct_hdd,61,100,5000,4,2,4096,148,606208,24576000,0.024667,40.540541,41,246,1007616,0.041,0,142,0,5569
stress_20pct,threshold_d2_a005,dynamic_stress_100d_20pct_hdd,61,100,5000,4,2,4096,129,528384,24576000,0.0215,46.511628,39,234,958464,0.039,0,127,0,5592
stress_20pct,t28_default,dynamic_stress_100d_20pct_hdd,62,100,5000,4,2,4096,21,86016,24576000,0.0035,285.714286,6,36,147456,0.006,0,21,0,5913
