candidate_id,grid_name,a_abs,b_abs,theta_s,theta_d,theta_d_mult,seeds,num_runs,feasible,p50_ms_median,p50_ms_min,p50_ms_max,p50_ms_sum,p95_ms_median,p95_ms_min,p95_ms_max,p95_ms_sum,p99_ms_median,p99_ms_min,p99_ms_max,p99_ms_sum,p99_improvement_pct_median,p99_improvement_pct_min,p99_improvement_pct_max,p99_improvement_pct_sum,post_onset_p95_auc_ms_median,post_onset_p95_auc_ms_min,post_onset_p95_auc_ms_max,post_onset_p95_auc_ms_sum,post_onset_p99_auc_ms_median,post_onset_p99_auc_ms_min,post_onset_p99_auc_ms_max,post_onset_p99_auc_ms_sum,bandwidth_overhead_pct_median,bandwidth_overhead_pct_min,bandwidth_overhead_pct_max,bandwidth_overhead_pct_sum,parity_reads_median,parity_reads_min,parity_reads_max,parity_reads_sum,pre_slowdown_parity_reads_median,pre_slowdown_parity_reads_min,pre_slowdown_parity_reads_max,pre_slowdown_parity_reads_sum,recovery_parity_reads_median,recovery_parity_reads_min,recovery_parity_reads_max,recovery_parity_reads_sum,proactive_or_degraded_reads_median,proactive_or_degraded_reads_min,proactive_or_degraded_reads_max,proactive_or_degraded_reads_sum,decode_count_median,decode_count_min,decode_count_max,decode_count_sum,migration_triggers_median,migration_triggers_min,migration_triggers_max,migration_triggers_sum,migration_true_positives_median,migration_true_positives_min,migration_true_positives_max,migration_true_positives_sum,migration_false_positives_median,migration_false_positives_min,migration_false_positives_max,migration_false_positives_sum,migration_false_negatives_median,migration_false_negatives_min,migration_false_negatives_max,migration_false_negatives_sum,first_detection_latency_reads_median,first_detection_latency_reads_min,first_detection_latency_reads_max,first_detection_latency_reads_sum,first_mitigation_latency_reads_median,first_mitigation_latency_reads_min,first_mitigation_latency_reads_max,first_mitigation_latency_reads_sum,recovery_regret_reads_median,recovery_regret_reads_min,recovery_regret_reads_max,recovery_regret_reads_sum
expanded|A=40|B=5|S=1.7|D=4.25,expanded,40,5,1.7,4.25,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.2,34.4,34.3,35.3,345,72.6,71.6,73.5,725.7,20.6,19.5,22,205.8,373.65,370.4,380.2,3743.8,540.25,530.9,549.2,5399.2,0.5,0.5,0.6,5.2,2056.5,1831,2353,20609,0,0,0,0,409,277,594,4254,2056.5,1831,2353,20609,2016.5,1805,2257,20145,36,23,65,386,16,14,16,155,19,8,31,188,686.5,675,695,6854,263,42,1174,4852,263,42,1174,4861,989.5,781,1228,10056
expanded|A=30|B=10|S=2|D=3,expanded,30,10,2,3,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,34.75,34.3,35.2,347.6,72.9,72,73.7,728,20.2,19.6,21.6,203.3,375.55,370.4,381.4,3752.4,540.3,532.2,551.2,5413.8,0.2,0.2,0.2,2,961.5,891,990,9478,0,0,0,0,14.5,11,27,158,961.5,891,990,9478,958.5,884,987,9434,21,20,22,210,21,20,21,207,0,0,1,3,678,665,688,6773,127,8,454,1564,127,8,454,1564,288,199,343,2765
expanded|A=30|B=10|S=2|D=4,expanded,30,10,2,4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,34.8,34.4,35.1,347.8,72.95,72,73.7,728.1,20.25,19.6,21.6,203,375.85,371.2,380.7,3758.1,540.35,533.2,552.3,5418.1,0.3,0.3,0.4,3.3,1375,1338,1464,13875,0,0,0,0,36.5,29,127,502,1375,1338,1464,13875,1369.5,1338,1450,13805,16,16,17,162,16,16,17,161,0,0,1,1,683.5,674,694,6842,127,8,454,1564,127,8,454,1564,563,517,607,5554
expanded|A=40|B=5|S=1.7|D=1.7,expanded,40,5,1.7,1.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.1,34.65,34.5,35.5,347.1,72.7,71.7,73.5,726.4,20.55,19.4,21.9,204.9,373.85,371.1,380.4,3749.3,540.35,530.8,551.4,5403,0.1,0.1,0.1,1,403.5,373,458,4135,0,0,0,0,4,0,8,37,403.5,373,458,4135,396.5,370,456,4067,33.5,30,41,335,30,28,31,298,3.5,0,10,37,664,655,676,6647,263,42,1174,4852,263,42,2193,5913,32.5,0,53,284
expanded|A=30|B=10|S=2|D=5,expanded,30,10,2,5,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,34.8,34.3,35.2,347.9,72.95,72,73.7,728.2,20.2,19.6,21.6,203,375.8,372.3,381.2,3757.6,540.45,533.8,552.3,5418.4,0.4,0.4,0.5,4.1,1722.5,1660,1818,17287,0,0,0,0,119.5,49,180,1149,1722.5,1660,1818,17287,1717,1648,1799,17200,14,14,15,142,14,14,15,141,0,0,1,1,688,677,698,6872,127,8,454,1564,127,8,454,1564,741.5,663,836,7480
expanded|A=10|B=20|S=2.4|D=3.6,expanded,10,20,2.4,3.6,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.85,12.8,12.9,128.5,35.2,34.7,35.8,352.2,73.1,72.4,73.9,731.6,19.95,18.9,21.3,199.3,375.55,369.4,379.1,3750.8,540.5,533.8,550.8,5421.4,1,0.9,1.1,9.9,3963,3708,4280,39665,269.5,244,344,2854,26.5,17,66,301,3963,3708,4280,39665,3539.5,3294,3812,35364,18,16,19,178,18,16,18,176,0,0,1,2,682,672,698,6828,7.5,3,21,91,8,3,21,98,313,275,488,3336
expanded|A=15|B=5|S=2.7|D=8.1,expanded,15,5,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.7,35.1,36.3,356.4,73.75,72.7,74.1,735,19.6,18.7,20.8,195.6,375.4,371.8,381,3756.4,540.5,533.1,551.9,5420,0.9,0.8,1,9,3652,3384,3974,36502,0,0,136,167,521.5,392,595,5174,3652,3384,3974,36502,3532,3290,3797,35285,51.5,16,122,544,10,9,11,97,27,7,37,243,693.5,685,705,6941,8.5,3,29,121,8.5,3,29,125,1360.5,1196,1460,13445
primary|A=15|B=5|S=2.7|D=4.05,primary,15,5,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.65,35.2,36.3,356.5,73.7,72.7,74,734.4,19.6,18.8,20.8,195.9,375.25,371.5,380.6,3753,540.55,533,551.5,5417.6,0.3,0.3,0.4,3.1,1301.5,1220,1400,13073,0,0,43,80,50,21,69,461,1301.5,1220,1400,13073,1257,1186,1356,12679,45,30,62,433,16,14,18,160,24,14,37,227,678,669,690,6787,8.5,3,29,121,8.5,3,29,125,382,371,441,3927
expanded|A=15|B=5|S=2.7|D=4.05,expanded,15,5,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.65,35.2,36.3,356.5,73.7,72.7,74,734.4,19.6,18.8,20.8,195.9,375.25,371.5,380.6,3753,540.55,533,551.5,5417.6,0.3,0.3,0.4,3.1,1301.5,1220,1400,13073,0,0,43,80,50,21,69,461,1301.5,1220,1400,13073,1257,1186,1356,12679,45,30,62,433,16,14,18,160,24,14,37,227,678,669,690,6787,8.5,3,29,121,8.5,3,29,125,382,371,441,3927
expanded|A=10|B=5|S=2.7|D=5.4,expanded,10,5,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.8,12.7,12.8,127.8,35.35,34.9,35.8,353.3,73.6,72.5,73.9,733.6,19.7,18.8,20.8,196.9,374.5,370.8,378.7,3745.3,540.6,533.6,548.8,5412.4,2.1,1.9,2.2,20.7,8404,7435,8848,82817,919,773,1060,9087,407,359,461,4137,8404,7435,8848,82817,7158.5,6342,7545,70626,1053.5,861,1183,10471,12.5,10,14,125,106,98,112,1060,686,677,697,6865,14.5,0,60,227,15,0,60,231,2328.5,1995,2565,23182
primary|A=15|B=5|S=2.7|D=5.4,primary,15,5,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.7,35.1,36.3,356.4,73.7,72.7,74.1,734.8,19.6,18.7,20.8,195.6,375.35,371.7,380.8,3755.3,540.6,533.2,551.9,5420.3,0.6,0.5,0.6,5.8,2268,2014,2509,22773,0,0,146,168,294.5,230,362,3090,2268,2014,2509,22773,2212.5,1980,2402,22167,36,20,82,392,12,10,13,119,20.5,8,42,222,686,677,697,6865,8.5,3,29,121,8.5,3,29,125,932.5,840,980,9309
expanded|A=15|B=5|S=2.7|D=5.4,expanded,15,5,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.7,35.1,36.3,356.4,73.7,72.7,74.1,734.8,19.6,18.7,20.8,195.6,375.35,371.7,380.8,3755.3,540.6,533.2,551.9,5420.3,0.6,0.5,0.6,5.8,2268,2014,2509,22773,0,0,146,168,294.5,230,362,3090,2268,2014,2509,22773,2212.5,1980,2402,22167,36,20,82,392,12,10,13,119,20.5,8,42,222,686,677,697,6865,8.5,3,29,121,8.5,3,29,125,932.5,840,980,9309
expanded|A=10|B=10|S=2.7|D=5.4,expanded,10,10,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.85,12.8,12.9,128.5,35.65,35.1,36.2,356.5,73.7,72.7,74,734.9,19.6,18.6,20.7,195.5,376.55,371.8,380.1,3759.5,540.6,533.7,551.7,5424.4,1.1,1.1,1.2,11.3,4538,4377,4743,45570,313,258,385,3122,277.5,239,295,2761,4538,4377,4743,45570,4059,3912,4217,40733,40.5,29,49,389,11.5,10,13,115,19,15,24,192,688,680,699,6885,12,5,35,149,14,5,35,156,1165,1042,1413,11865
expanded|A=10|B=5|S=2.7|D=8.1,expanded,10,5,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.7,12.7,12.7,127,35.35,34.9,35.8,353.4,73.6,72.6,74,733.8,19.7,18.8,20.8,196.6,374.35,371.7,378.8,3749.6,540.65,534,548.6,5415,3.2,3,3.4,31.9,12927,11835,13662,127854,1286.5,1054,1653,13182,634.5,522,689,6258,12927,11835,13662,127854,10981.5,10143,11657,108987,1056.5,897,1183,10517,9.5,7,10,93,81,71,84,800,693.5,685,705,6941,10.5,0,96,197,11.5,0,102,271,3247.5,2685,3765,32239
primary|A=15|B=5|S=2.7|D=6.75,primary,15,5,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.7,35.1,36.3,356.4,73.7,72.7,74.1,734.9,19.6,18.7,20.8,195.7,375.4,371.7,380.9,3755.7,540.65,532.7,551.9,5420.8,0.8,0.7,0.8,7.6,3084.5,2758,3149,30105,0,0,66,97,511.5,392,580,5018,3084.5,2758,3149,30105,2997.5,2713,3043,29265,44,13,74,429,10,8,10,96,26.5,4,31,227,691,682,702,6915,10,3,47,160,12,3,47,164,1331.5,1181,1385,13128
expanded|A=15|B=5|S=2.7|D=6.75,expanded,15,5,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.7,35.1,36.3,356.4,73.7,72.7,74.1,734.9,19.6,18.7,20.8,195.7,375.4,371.7,380.9,3755.7,540.65,532.7,551.9,5420.8,0.8,0.7,0.8,7.6,3084.5,2758,3149,30105,0,0,66,97,511.5,392,580,5018,3084.5,2758,3149,30105,2997.5,2713,3043,29265,44,13,74,429,10,8,10,96,26.5,4,31,227,691,682,702,6915,10,3,47,160,12,3,47,164,1331.5,1181,1385,13128
expanded|A=15|B=10|S=2.7|D=2.7,expanded,15,10,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,35.8,35.3,36.3,357.7,73.75,72.7,74.1,735,19.6,18.6,20.7,195.5,375.8,371.9,380.7,3758.4,540.7,532.9,551.1,5422.6,0.1,0.1,0.1,1,555,473,585,5470,0,0,8,11,1,0,6,17,555,473,585,5470,543,468,570,5358,23,22,25,234,22,21,23,220,1,0,4,14,668.5,660,681,6692,10,3,29,126,11,3,29,130,44,0,58,396
expanded|A=10|B=10|S=2.7|D=6.75,expanded,10,10,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.8,12.9,128.8,35.65,35.1,36.3,356.7,73.75,72.7,74.1,735.1,19.6,18.6,20.7,195.4,376.65,372.6,380.5,3761.6,540.75,533.7,551.5,5425.4,1.3,1.3,1.4,13.2,5268,5002,5611,52741,328.5,258,394,3245,452,392,480,4476,5268,5002,5611,52741,4769,4570,5047,47722,24,20,31,245,10,9,11,101,11.5,9,18,121,692,684,704,6928,9.5,2,29,115,11.5,2,29,122,1483,1254,1651,14745
expanded|A=10|B=10|S=2.7|D=8.1,expanded,10,10,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.8,12.8,12.9,128.4,35.65,35.1,36.3,356.7,73.75,72.7,74.1,735.1,19.6,18.6,20.7,195.4,376.4,372.1,380.4,3760.7,540.9,534.4,552,5427.3,1.4,1.4,1.5,14.4,5697.5,5492,5959,57155,331,260,417,3280,455.5,398,480,4499,5697.5,5492,5959,57155,5192.5,5018,5385,51980,14.5,13,21,148,10,8,10,96,4.5,2,8,48,693,685,704,6939,8,2,21,97,9,2,21,104,1258,1146,1612,12930
expanded|A=40|B=10|S=1.7|D=1.7,expanded,40,10,1.7,1.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.3,34.7,34.5,35.7,348.2,72.8,71.8,73.6,727.1,20.4,19.3,21.7,204.1,375.7,371.3,382.5,3758,540.95,530.8,551.4,5410,0.1,0.1,0.1,1,411,367,472,4150,0,0,0,0,2,1,5,26,411,367,472,4150,407.5,364,472,4126,30,28,31,298,30,28,31,296,0,0,2,2,666.5,654,676,6661,263,42,1174,4852,263,42,1174,4861,30,1,77,299
expanded|A=10|B=5|S=2.7|D=6.75,expanded,10,5,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.7,12.7,12.7,127,35.35,34.9,35.8,353.4,73.6,72.6,74,733.8,19.7,18.8,20.8,196.7,374.85,371.6,378.9,3748.3,540.95,533.8,549.4,5417.8,2.6,2.4,2.8,26.1,10261.5,9768,11103,103626,1090.5,906,1249,10826,623.5,522,647,6068,10261.5,9768,11103,103626,8786,8330,9430,88430,998,906,1116,10060,11,9,12,107,92,81,97,912,691,682,702,6915,8,5,21,105,8,5,21,105,2908.5,2525,3238,29159
expanded|A=40|B=10|S=1.7|D=2.55,expanded,40,10,1.7,2.55,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.3,34.75,34.6,35.7,348.7,72.8,71.8,73.6,727.3,20.35,19.3,21.8,203.9,375.85,372.8,382.6,3764.3,541.45,533.4,551.3,5416.9,0.2,0.2,0.2,2,797.5,726,902,7989,0,0,0,0,15.5,12,21,158,797.5,726,902,7989,794,723,899,7949,24,23,25,240,24,23,24,239,0,0,1,1,673.5,663,683,6740,263,42,1174,4852,263,42,1174,4861,186.5,150,232,1912
expanded|A=10|B=15|S=2.7|D=4.05,expanded,10,15,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.8,12.9,128.8,36.05,35.5,36.5,359.8,73.8,72.8,74.1,735.8,19.55,18.5,20.6,194.7,378.25,374.2,381.6,3778,541.8,536.8,552.9,5442.7,0.8,0.8,0.9,8.2,3270.5,3153,3504,32859,242.5,205,308,2519,37,23,48,365,3270.5,3153,3504,32859,2891,2803,3083,29126,16,16,17,162,16,15,16,159,0,0,1,3,683,674,695,6834,7.5,3,21,91,8,3,21,98,359,307,400,3545
expanded|A=40|B=10|S=1.7|D=3.4,expanded,40,10,1.7,3.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.3,34.75,34.6,35.7,348.7,72.85,71.8,73.6,727.5,20.35,19.3,21.7,203.7,376.9,373.6,383.3,3770.9,542,533.7,551.8,5421.7,0.3,0.3,0.3,3,1211,1109,1316,12152,0,0,0,0,60,35,112,604,1211,1109,1316,12152,1207.5,1103,1313,12100,18,18,19,181,18,18,18,180,0,0,1,1,682.5,674,693,6830,263,42,1174,4852,263,42,1174,4861,487.5,421,546,4891
expanded|A=20|B=5|S=2.7|D=2.7,expanded,20,5,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.05,35.5,36.5,360.6,73.8,72.8,74.1,736.3,19.55,18.4,20.5,194.2,378.15,373.8,381.9,3778.9,542.6,535.1,552.7,5442.2,0.1,0.1,0.1,1,450.5,405,489,4464,0,0,0,0,2,1,9,30,450.5,405,489,4464,440,398,470,4381,27,24,35,277,21,20,22,211,6,3,14,66,669,662,681,6707,11,5,95,227,11,5,103,295,27.5,2,48,298
expanded|A=10|B=15|S=2.7|D=5.4,expanded,10,15,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.8,12.9,128.9,36.05,35.6,36.5,360.1,73.9,72.8,74.1,736.1,19.5,18.5,20.5,194.1,378.9,375.2,382.3,3785.6,542.6,537.3,553.5,5449,1,1,1.1,10.3,4119,3859,4338,41053,242.5,205,308,2519,171.5,149,186,1704,4119,3859,4338,41053,3719,3505,3912,37250,12,12,13,121,12,12,12,120,0,0,1,1,690,682,702,6903,7.5,3,21,91,8,3,21,98,768.5,717,819,7700
expanded|A=10|B=15|S=2.7|D=6.75,expanded,10,15,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.05,35.6,36.5,360.3,73.9,72.8,74.2,736.3,19.5,18.5,20.5,194,379.05,375.7,382.5,3788.8,542.6,537,554,5450,1.2,1.1,1.2,11.8,4771,4504,4954,47518,242.5,205,308,2519,300,257,317,2984,4771,4504,4954,47518,4370,4114,4518,43568,10,10,11,101,10,10,10,100,0,0,1,1,693.5,685,707,6944,7.5,3,21,91,8,3,21,98,1067.5,1001,1143,10752
expanded|A=10|B=5|S=3|D=3,expanded,10,5,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.8,12.8,12.8,128,36.4,35.5,36.5,362.1,73.9,72.8,74.2,737.5,19.45,18.3,20.6,192.9,377.2,371.6,379.8,3765.5,542.85,536.5,552.9,5443.5,0.8,0.7,0.8,7.8,3027,2916,3284,30550,323,246,429,3406,1,0,4,14,3027,2916,3284,30550,2518,2439,2719,25325,875,759,1014,8892,21,18,23,211,121,114,123,1197,668.5,657,680,6683,13,3,31,140,14,3,33,146,604.5,494,799,6243
expanded|A=10|B=5|S=3|D=4.5,expanded,10,5,3,4.5,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.8,12.8,12.8,128,36.5,35.5,36.7,363.1,73.9,72.8,74.3,737.9,19.45,18.2,20.5,192.5,378.7,374,381.6,3781.9,543.45,538.3,553.5,5454.8,1.5,1.4,1.6,15.3,6006.5,5591,6526,61096,652,496,808,6416,165.5,119,202,1655,6006.5,5591,6526,61096,5050,4750,5528,51535,1015,905,1124,10183,14.5,13,17,151,109.5,101,118,1085,681,672,692,6815,8.5,0,17,92,8.5,6,17,101,1616,1460,2039,16456
expanded|A=10|B=10|S=3|D=3,expanded,10,10,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.8,12.9,128.9,36.65,35.6,36.8,364.6,73.95,72.8,74.4,738.3,19.35,18.2,20.4,191.9,379.2,372.2,381,3781.7,543.5,535.9,554.4,5455,0.6,0.6,0.6,6,2266,2205,2430,22905,250,184,344,2440,1,0,3,12,2266,2205,2430,22905,1918,1885,2051,19471,116,89,128,1135,20.5,19,22,202,39,37,47,398,669.5,660,683,6711,12,3,35,138,12,3,35,141,350.5,239,449,3416
expanded|A=20|B=5|S=2.7|D=5.4,expanded,20,5,2.7,5.4,2,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.15,35.5,36.6,361.2,73.85,72.9,74.2,737,19.5,18.3,20.5,193.5,379.4,374.2,383,3786.5,543.55,535.9,554.1,5449.7,0.5,0.4,0.5,4.6,1855.5,1746,1997,18577,0,0,0,0,208.5,141,360,2296,1855.5,1746,1997,18577,1813.5,1715,1982,18241,21.5,14,38,226,11.5,10,12,114,9,3,26,104,686.5,678,697,6869,11,5,95,227,11,5,95,230,793,730,958,8177
primary|A=15|B=5|S=3|D=3,primary,15,5,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.65,35.7,37.1,365.4,74.05,72.9,74.4,738.5,19.35,18.2,20.4,191.8,379.25,373.6,382,3785.3,543.55,534.2,554.6,5455.5,0.1,0.1,0.1,1,508,474,577,5130,0,0,17,25,1.5,0,5,20,508,474,577,5130,495,460,560,4978,33.5,30,42,343,20.5,20,22,206,13.5,8,21,135,670.5,661,684,6711,10,3,47,160,12,3,47,164,30,0,91,377
expanded|A=15|B=5|S=3|D=3,expanded,15,5,3,3,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.65,35.7,37.1,365.4,74.05,72.9,74.4,738.5,19.35,18.2,20.4,191.8,379.25,373.6,382,3785.3,543.55,534.2,554.6,5455.5,0.1,0.1,0.1,1,508,474,577,5130,0,0,17,25,1.5,0,5,20,508,474,577,5130,495,460,560,4978,33.5,30,42,343,20.5,20,22,206,13.5,8,21,135,670.5,661,684,6711,10,3,47,160,12,3,47,164,30,0,91,377
expanded|A=20|B=5|S=2.7|D=8.1,expanded,20,5,2.7,8.1,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.15,35.5,36.6,361.2,73.85,72.9,74.2,736.8,19.5,18.3,20.5,193.5,379.5,374.4,383.1,3786.8,543.65,535.9,553.6,5448.5,0.8,0.7,0.8,7.6,3061,2839,3198,30400,0,0,0,0,418,333,592,4332,3061,2839,3198,30400,2977.5,2796,3149,29726,24.5,14,52,278,9,8,10,93,13,5,33,149,693.5,684,705,6940,11,5,95,227,11,5,95,230,1169,1082,1353,11991
expanded|A=20|B=5|S=2.7|D=4.05,expanded,20,5,2.7,4.05,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.1,35.6,36.5,361.2,73.85,72.9,74.2,736.8,19.5,18.3,20.5,193.6,379.15,375.6,382.3,3786.7,543.8,536.4,553.6,5448.8,0.3,0.2,0.3,2.9,1044,994,1109,10488,0,0,0,0,19,15,58,279,1044,994,1109,10488,1022.5,978,1089,10272,23.5,19,34,256,15,15,16,154,8.5,4,17,98,679.5,671,689,6797,11,5,95,227,11,5,95,230,342,303,370,3372
expanded|A=20|B=5|S=2.7|D=6.75,expanded,20,5,2.7,6.75,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.15,35.5,36.6,361.2,73.85,72.9,74.2,736.8,19.45,18.3,20.5,193.4,379.45,374.4,383,3786.4,543.8,536.2,553.6,5449.6,0.6,0.6,0.7,6.3,2491.5,2329,2725,25245,0,0,0,0,414.5,333,534,4224,2491.5,2329,2725,25245,2445.5,2301,2637,24759,18.5,12,54,238,10,9,10,96,8.5,2,25,116,691,682,702,6915,11,5,95,227,11,5,95,230,1169,1071,1322,11878
expanded|A=30|B=5|S=2.4|D=7.2,expanded,30,5,2.4,7.2,3,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,13,129.2,35.95,35.2,36.5,358.9,73.75,72.7,74.2,735.1,19.55,18.6,20.8,195.5,380.55,376,386.5,3803.4,543.85,538.3,554.5,5458.6,0.6,0.6,0.7,6.3,2542,2405,2782,25568,0,0,0,0,554,475,676,5637,2542,2405,2782,25568,2506.5,2371,2686,25113,15.5,10,24,168,9,8,10,92,5.5,1,16,72,693.5,683,704,6943,127,8,454,1564,127,8,454,1564,1396,1278,1525,14044
expanded|A=10|B=20|S=2.7|D=2.7,expanded,10,20,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.35,35.7,36.7,362,73.9,72.8,74.2,736.8,19.5,18.3,20.5,193.7,379.2,375.1,382.4,3788.7,543.9,538,554.5,5452.8,0.7,0.6,0.7,6.9,2766.5,2584,2992,27784,233,205,300,2456,2,0,5,23,2766.5,2584,2992,27784,2386.5,2258,2583,24108,21,21,23,215,21,20,22,213,0,0,1,2,676.5,665,688,6756,7.5,3,21,91,8,3,21,98,42.5,13,103,511
expanded|A=20|B=10|S=2.7|D=2.7,expanded,20,10,2.7,2.7,1,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.3,35.7,36.7,362.6,73.9,72.8,74.2,736.9,19.45,18.3,20.4,193.3,379.5,374.5,382.6,3789.9,543.95,535.1,553.2,5450.4,0.1,0.1,0.1,1,454.5,427,553,4624,0,0,0,0,1,0,3,9,454.5,427,553,4624,450,425,547,4582,22,22,23,222,22,21,22,219,0,0,1,3,672,663,682,6722,11,5,95,227,11,5,95,230,24.5,0,81,281
expanded|A=10|B=5|S=3|D=7.5,expanded,10,5,3,7.5,2.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.7,12.7,12.8,127.1,36.5,35.6,36.7,363.2,73.9,72.9,74.3,738.1,19.45,18.2,20.5,192.3,379,374.6,382.8,3788.7,544.25,539.2,554.2,5462,2.7,2.5,2.8,26.7,10736.5,9922,11193,106021,1113.5,853,1512,11015,524,430,557,5130,10736.5,9922,11193,106021,9083,8416,9483,90113,990,899,1067,9875,10.5,7,13,101,80,78,84,806,691,682,702,6919,14,3,142,287,15.5,3,142,298,2923,2722,3196,29716
primary|A=15|B=5|S=3|D=4.5,primary,15,5,3,4.5,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.75,35.9,37.1,366.4,74.1,73.1,74.4,739.2,19.3,18.1,20.3,191,380.25,374.9,382.9,3794.9,544.5,535.7,555,5464.9,0.3,0.3,0.4,3.2,1317.5,1234,1529,13283,0,0,43,65,71.5,22,149,780,1317.5,1234,1529,13283,1269.5,1189,1478,12874,47.5,27,62,468,14.5,12,15,142,25,14,34,244,681.5,673,692,6819,8.5,3,29,121,8.5,3,29,125,480.5,440,522,4776
expanded|A=15|B=5|S=3|D=4.5,expanded,15,5,3,4.5,1.5,1001;1002;1003;1004;1005;1006;1007;1008;1009;1010,10,0,12.9,12.9,12.9,129,36.75,35.9,37.1,366.4,74.1,73.1,74.4,739.2,19.3,18.1,20.3,191,380.25,374.9,382.9,3794.9,544.5,535.7,555,5464.9,0.3,0.3,0.4,3.2,1317.5,1234,1529,13283,0,0,43,65,71.5,22,149,780,1317.5,1234,1529,13283,1269.5,1189,1478,12874,47.5,27,62,468,14.5,12,15,142,25,14,34,244,681.5,673,692,6819,8.5,3,29,121,8.5,3,29,125,480.5,440,522,4776
