scenario_id,strategy_id,strategy_kind,health_theta_d,health_alpha_d,health_migration_evidence_windows,health_migration_top_k_per_window,health_migration_cooldown_windows,scenario,seed,policy,window_id,p99_ms,bandwidth_overhead_pct,migration_triggers
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,0,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,1,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,2,18.9,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,3,36.4,0.4,21
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,4,34.9,0.7,10
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,5,34.5,0.7,5
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,6,76.0,0.9,15
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,7,73.1,1.0,8
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,8,72.5,1.1,3
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,9,36.6,1.5,29
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,10,34.5,1.4,5
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,11,75.9,1.3,20
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,12,72.6,1.2,7
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,13,71.7,1.1,4
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,14,34.9,1.3,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,15,21.5,1.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,16,18.8,0.4,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,17,18.8,0.2,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,18,18.8,0.1,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,64,health_ec,19,18.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,0,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,1,18.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,2,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,3,39.2,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,4,39.3,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,5,39.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,6,97.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,7,99.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,8,99.1,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,9,40.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,10,40.1,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,11,98.2,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,12,100.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,13,98.3,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,14,39.3,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,15,24.7,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,16,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,17,18.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,18,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,vanilla_ec,19,18.8,0.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,0,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,1,15.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,2,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,3,32.8,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,4,32.7,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,5,32.6,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,6,75.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,7,75.9,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,8,76.0,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,9,32.8,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,10,32.6,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,11,75.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,12,75.8,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,13,76.1,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,14,32.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,15,20.1,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,16,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,17,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,18,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,late_binding,19,15.4,25.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,0,18.7,4.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,1,18.8,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,2,18.8,4.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,3,36.2,5.8,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,4,36.0,5.8,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,5,36.0,5.9,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,6,78.5,5.9,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,7,79.5,5.9,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,8,79.5,5.8,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,9,36.4,7.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,10,35.9,7.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,11,78.5,5.8,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,12,78.6,5.9,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,13,78.8,5.8,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,14,36.0,7.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,15,24.1,6.7,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,16,18.7,4.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,17,18.8,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,18,18.8,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,65,timeout_degraded_read,19,18.8,4.1,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,0,18.8,0.0,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,1,18.9,0.0,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,2,18.8,0.0,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,3,36.8,1.0,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,4,35.3,1.4,1
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,5,35.2,1.5,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,6,77.4,1.4,9
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,7,75.9,1.5,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,8,75.4,1.6,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,9,36.4,2.2,4
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,10,35.0,2.1,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,11,77.3,1.7,6
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,12,75.5,1.6,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,13,75.4,1.6,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,14,36.1,1.8,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,15,22.3,1.6,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,16,18.8,0.6,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,17,18.8,0.1,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,18,18.8,0.0,0
stress_20pct,t28_default,default,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,19,18.8,0.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,0,18.8,0.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,1,18.9,0.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,2,18.8,0.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,3,36.8,1.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,4,35.3,1.4,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,5,35.2,1.5,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,6,78.4,1.8,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,7,77.5,2.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,8,77.2,2.1,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,9,36.5,2.6,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,10,35.1,2.5,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,11,78.3,2.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,12,77.2,2.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,13,77.0,2.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,14,36.3,2.5,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,15,22.8,2.2,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,16,18.8,0.7,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,17,18.9,0.1,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,18,18.8,0.0,0
stress_20pct,migration_disabled,disabled,12,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,19,18.8,0.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,0,18.8,0.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,1,18.9,0.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,2,18.8,0.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,3,36.5,0.4,33
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,4,34.7,0.7,4
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,5,34.3,0.7,4
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,6,74.7,0.9,22
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,7,73.0,1.0,2
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,8,72.5,1.0,3
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,9,36.2,1.5,44
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,10,34.4,1.3,5
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,11,75.2,1.2,21
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,12,72.6,1.1,7
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,13,72.1,1.1,4
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,14,35.3,1.1,2
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,15,21.5,1.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,16,18.7,0.5,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,17,18.8,0.1,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,18,18.8,0.0,0
stress_20pct,threshold_d2_a010,threshold_alpha,2,0.1,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,19,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,0,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,1,18.9,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,2,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,3,36.4,0.5,25
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,4,34.8,0.7,6
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,5,34.3,0.8,1
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,6,75.0,0.9,24
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,7,73.2,1.1,3
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,8,72.8,1.1,5
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,9,36.2,1.6,29
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,10,34.5,1.5,5
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,11,75.2,1.2,22
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,12,72.9,1.1,6
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,13,72.6,1.1,6
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,14,35.4,1.2,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,15,21.7,1.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,16,18.8,0.6,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,17,18.8,0.1,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,18,18.8,0.0,0
stress_20pct,threshold_d2_a005,threshold_alpha,2,0.05,0,0,0,dynamic_stress_100d_20pct_hdd,65,health_ec,19,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,0,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,1,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,2,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,3,39.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,4,39.3,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,5,39.6,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,6,98.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,7,99.6,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,8,103.5,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,9,40.0,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,10,40.3,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,11,101.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,12,97.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,13,98.4,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,14,40.6,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,15,24.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,16,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,17,18.9,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,18,18.8,0.0,0
stress_20pct,vanilla_ec,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,vanilla_ec,19,18.7,0.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,0,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,1,15.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,2,15.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,3,32.8,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,4,32.6,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,5,32.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,6,75.8,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,7,75.9,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,8,75.6,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,9,32.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,10,32.7,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,11,76.0,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,12,75.7,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,13,75.6,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,14,32.7,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,15,20.2,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,16,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,17,15.5,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,18,15.4,25.0,0
stress_20pct,late_binding,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,late_binding,19,15.4,25.0,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,timeout_degraded_read,0,18.8,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,timeout_degraded_read,1,18.7,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,timeout_degraded_read,2,18.7,4.1,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,timeout_degraded_read,3,36.5,5.9,0
stress_20pct,timeout_degraded_read,baseline,,,,,,dynamic_stress_100d_20pct_hdd,66,timeout_degraded_read,4,36.3,5.8,0
